Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
GRWM for a college night out 💋,2023-04-24 21:26:01,126203,5970,0,115,9.38,https://www.youtube.com/watch?v=RuBF71zvUgk
"Sydney Serena's Guide to Glowy, Effortless Makeup | Beauty Secrets | Vogue",2023-01-30 20:42:38,185515,7842,0,143,10.65,https://www.youtube.com/watch?v=orGENToFUFE
buying my dream wardrobe... online shopping + try-on haul,2024-01-21 20:57:41,542496,21697,0,291,14.52,https://www.youtube.com/watch?v=s4Iz_xqrCh4
buying my dream wardrobe… online shopping + try-on haul,2023-02-27 23:49:38,659175,20227,0,235,10.33,https://www.youtube.com/watch?v=_XisISJ5oQI
CLEANING OUT MY CLOSET *extreme*,2022-11-22 19:33:44,114370,5212,0,109,10.23,https://www.youtube.com/watch?v=VQOuDkC0Jek
I’m never going on omegle again.,2023-07-09 20:49:03,681331,26553,0,548,11.65,https://www.youtube.com/watch?v=UDvw_GIR5_g
VLOG ★ a productive & busy day in my life,2023-11-06 21:53:54,618168,23006,0,427,13.42,https://www.youtube.com/watch?v=rVH3SNicRKU
taco bell mukbang ft. spilling all the tea...,2023-02-19 23:25:18,132271,7208,0,182,8.27,https://www.youtube.com/watch?v=mjXv3_cnrw0
my college night routine *realistic*,2022-04-17 17:21:35,164739,9799,0,233,8.8,https://www.youtube.com/watch?v=YzUxWigRuKA
ANSWERING ALL YOUR COLLEGE QUESTIONS (q&a),2022-02-04 20:21:37,136490,8218,0,218,10.02,https://www.youtube.com/watch?v=6jo9VZfGjDM
college outfits of the week // what i wear to class,2022-03-09 20:07:07,158267,8231,0,200,11.47,https://www.youtube.com/watch?v=6fDf3k7IoHE
VLOG ★ my first day of summer break 🦋🌞🌊,2022-06-08 19:00:14,221448,12418,0,302,9.6,https://www.youtube.com/watch?v=spli5cOlPQQ
LA day in my life ★ VLOG,2023-02-05 22:39:04,259621,10241,0,215,9.47,https://www.youtube.com/watch?v=HLmCoLOehYY
we need to talk... a MUCH needed Q&A,2022-12-18 22:18:03,102621,5843,0,161,9.03,https://www.youtube.com/watch?v=QYbTmOhm2bQ
I Graduated College.,2023-05-25 21:04:27,143058,8318,0,411,8.02,https://www.youtube.com/watch?v=edhcZpFbWpc
VLOG ★ a realistic day in my life,2022-01-17 22:07:13,163463,10539,0,291,7.05,https://www.youtube.com/watch?v=jHkAOfIu7f8
VLOG ★ a realistic day in my life,2023-09-17 19:09:17,149101,6754,0,249,11.82,https://www.youtube.com/watch?v=cXC0J8BUXuY
VLOG ★ coachella 2022 (i love billie eilish.),2022-05-01 22:40:54,98040,6201,0,196,9.98,https://www.youtube.com/watch?v=WrchUT6kmuA
the perfect summer vlog 🦋🌞🧃🌸 ⋆˚,2023-06-04 21:06:21,285769,11426,0,214,9.03,https://www.youtube.com/watch?v=_H_gIkRpOmU
VLOG ★ my self-care *reset* routine,2022-08-13 17:36:55,150311,8106,0,242,10.48,https://www.youtube.com/watch?v=webKahAp1Xk
VLOG ★ my first week of college,2022-09-10 18:35:06,151689,8021,0,179,10.93,https://www.youtube.com/watch?v=v9VbK0YGqM8
my everyday college makeup routine *2022*,2022-10-01 17:16:19,165555,8161,0,212,7.9,https://www.youtube.com/watch?v=c0m3ePTbGH8
BIRTHDAY VLOG ★ grwm + going home!,2022-07-17 19:32:20,158573,8589,0,309,13.65,https://www.youtube.com/watch?v=maaoiouv23M
VLOG ★ a fun college week in my life,2022-05-15 19:36:18,197166,9903,0,199,13.43,https://www.youtube.com/watch?v=QC2OyXZ9ez4
what i got for christmas 2022 !!! 🎁✨,2022-12-25 22:47:41,157862,7955,0,189,9.78,https://www.youtube.com/watch?v=CstYkumJEnk
"VLOG ★ a BIG surprise, vacation, etc!",2022-02-11 20:06:53,113878,7144,0,150,8.6,https://www.youtube.com/watch?v=xvPvo5HMWzM
✨clean✨ girl makeup,2022-05-26 21:55:40,151976,7863,0,239,8.52,https://www.youtube.com/watch?v=YyzpnXHpuJQ
VLOG ★ spring break trip + pack with me!,2022-03-27 21:29:54,171131,9015,0,282,9.98,https://www.youtube.com/watch?v=SJgZybBZCR8
SPRING BREAK IN VEGAS,2023-04-02 19:04:15,100412,5204,0,168,8.57,https://www.youtube.com/watch?v=0T1a1VDGFew
HOT GIRL SUMMER VACATION *vlog*,2023-08-06 19:50:57,179748,7264,0,158,10.9,https://www.youtube.com/watch?v=LV2QTDiAxwc
BIKINIS YOU NEED IN YOUR LIFE *2023*,2023-04-10 00:58:23,711071,8054,0,319,9.07,https://www.youtube.com/watch?v=mUAr9CxmCF4
