Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Do you want a bite? #shorts #koreanchicken #spicynoodles,2023-03-19T11:00:33Z,660346,17166,0,167,1.0,https://www.youtube.com/watch?v=iJxOavMMKj0
Crazy spicy kimchi  #실비김치,2023-12-26T11:00:33Z,699963,17253,0,152,1.0,https://www.youtube.com/watch?v=jWFO4dpJ7no
"Real Mukbang:) Instead of soft tofu yeul ramen, Shin Ramyun (ft. King dumplings) ☆ Dessert is kiwi",2023-06-12T11:00:36Z,5978161,65222,0,1141,10.73,https://www.youtube.com/watch?v=lrhEBrMIRnE
"Real Mukbang:) Shrimp & Steak topping Pizza!! ☆ Cream pasta, coleslaw, beer 🍕🍺",2023-12-28T11:00:00Z,1878139,30410,0,776,10.53,https://www.youtube.com/watch?v=-4WE203tbGQ
리얼먹방▶ 비싸지만 너무 맛있는 랍스터&대게 ☆ 대게 맛있는 랍스터 라면ㅣLobster & CrabㅣREAL SOUNDㅣASMR MUKBANGㅣ,2022-06-22T11:00:34Z,7406119,93642,0,1629,13.98,https://www.youtube.com/watch?v=poK3rsIKtlU
Real Mukbang:) Grill tofu and eat it with Stir-fried Pork & Kimchi! (ft.Rice wine)😲👍,2023-10-30T11:00:03Z,1690583,25764,0,644,11.1,https://www.youtube.com/watch?v=2mhhR2AOEIQ
Do you want a bite? #shorts #BraisedOxtail,2022-10-04T11:00:29Z,485220,15774,0,99,0.95,https://www.youtube.com/watch?v=Wi4paRbxVkQ
Do you want a bite? #shorts #kimchijjim,2023-01-25T11:00:35Z,503058,13518,0,134,1.0,https://www.youtube.com/watch?v=lJ5ii1nahBs
"Real Mukbang:) How to make kimchi! 👍 (Cold radish kimchi, cucumber kimchi) ☆ Japchae, Braised eggs",2024-01-29T11:00:13Z,5504990,50968,0,913,12.37,https://www.youtube.com/watch?v=BC9qCm6qg3Y
Real Mukbang:) Hamzy launched of the best braised 'GIANT Beef Ribs' of your life 😲👍,2023-09-04T11:00:25Z,3772245,41361,0,1267,11.47,https://www.youtube.com/watch?v=_vREg2oX7iU
Real Mukbang:) Grilled King Prawn & Soju With Raw Gizzard Shad Fish ☆ Butter-grilled Shrimp,2023-10-16T11:00:02Z,3838745,43330,0,1034,11.43,https://www.youtube.com/watch?v=2_Q7JFkr-gA
Real mukbang:) Making manbosha was simpler than I thought! (ft. chicken salad) ☆ chili sauce recipe,2023-06-08T11:00:01Z,2245425,35041,0,806,10.03,https://www.youtube.com/watch?v=0jwXJpLZ_SM
Tonight’s dinner is chicken! #교촌점보윙,2023-12-01T11:00:41Z,542967,20517,0,175,1.0,https://www.youtube.com/watch?v=hKwenLjoIQ0
Real Mukbang:) HAMZY Cooking compilations🔪 part 9!!!,2024-02-05T11:00:55Z,917341,12496,0,300,311.95,https://www.youtube.com/watch?v=ztpQPx3mIVM
리얼먹방:) 자기 전에 보는 햄지's 요리모음 8탄!!ㅣHAMZY’s Cooking compilations part 8,2022-12-16T11:06:04Z,6436096,42561,0,895,61.3,https://www.youtube.com/watch?v=gplgSN2-lNw
"Real Mukbang:) Homemade Korean street food ☆ Street Toast, Sausage rice cake skewers 😋",2023-09-21T11:00:45Z,2167712,33084,0,759,11.15,https://www.youtube.com/watch?v=otyIl462syc
Real Mukbang:) Chicken & Beer eaten alone as a midnight snack...🥠🍺,2024-02-15T11:00:30Z,2452815,38653,0,1480,12.48,https://www.youtube.com/watch?v=PaB8jkUCN04
"Real Mukbang:) Making Low Calorie Gimbap ☆ Egg Carrot Gimbap, Ramyun, Ponytail kimchi 😋",2023-07-13T11:00:25Z,3073092,39447,0,909,10.52,https://www.youtube.com/watch?v=jYS5-eTqto8
"리얼먹방:) 집밥 햄지백반 ★ 고추장찌개,굴비,무생채,시금치무침,분홍소세지ㅣKorean Home MealㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-02-10T11:00:34Z,15621015,147082,0,4151,15.25,https://www.youtube.com/watch?v=kMxHFdv_Okk
Real mukbang:) Grilling green onion kimchi in pork belly oil makes it 10 times better! 🤤,2023-06-15T11:00:31Z,2505358,32595,0,730,10.02,https://www.youtube.com/watch?v=UunHDMQhr8A
"Real Mukbang:) Real Spicy Seafood Ramyun (ft.Spicy Jokbal, Gimbap) ☆ Korean Market Tour",2023-11-02T11:00:11Z,6074599,69713,0,1117,12.27,https://www.youtube.com/watch?v=F2sp_NQWWIA
It's exquisite 😋 #뭉티기#육회#Rawbeef#shorts,2023-07-28T11:00:08Z,484705,13111,0,169,1.0,https://www.youtube.com/watch?v=DXl2WHl1xXM
"Real Mukbang:) The way to eating fried cheese balls more deliciously, 'Spicy Ramen mukbang'",2024-02-19T11:00:02Z,4275385,49755,0,1100,12.0,https://www.youtube.com/watch?v=3XN75_O9c2k
Bread? or Rice?,2023-10-15T11:00:21Z,627251,16938,0,161,1.0,https://www.youtube.com/watch?v=IVbuC1rIzz8
"Real Mukbang:) 'Korean Spicy braised back Ribs' take a long time, but So delicious",2024-02-22T11:00:51Z,1761544,28605,0,989,13.17,https://www.youtube.com/watch?v=x-8DAptvfME
"Real Mukbang:) Tuna Kimchi Jjigae, Fish Cutlet☆Delicious Home Meal",2023-03-30T11:00:32Z,4262010,49616,0,900,8.77,https://www.youtube.com/watch?v=XFRgobeAokM
"리얼먹방▶매일 먹고 싶은 집밥☆돼지불고기백반,꽁치김치찌개,반찬들ㅣKorean Home MealㅣMUKBANGㅣ",2022-10-20T11:00:26Z,7342003,76994,0,1396,14.15,https://www.youtube.com/watch?v=qq5Ozqp9zdU
리얼먹방:) 홍루이젠 샌드위치 디저트 먹방★밀크티&애플사이다ㅣSandwich & Milk teaㅣMUKBANGㅣ,2022-11-28T11:00:00Z,2740748,40389,0,1148,9.55,https://www.youtube.com/watch?v=-La0MvFU3Q0
Noodles that must be eaten with Korean kimchi,2023-12-22T11:00:19Z,310205,9884,0,55,1.02,https://www.youtube.com/watch?v=Oi-rDOiu_Y0
Real mukbang:) Homemade Corn dogs (ft. Tteokbokki) ☆ Potato Corn-dogs Fail 😂,2023-07-20T11:00:21Z,5780258,65700,0,1144,11.98,https://www.youtube.com/watch?v=Ray7BMtaI6o
