Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Intercepted phone call reveals dwindling conditions for Russian forces,2022-12-08T02:43:59Z,909778,8355,0,2451,2.95,https://www.youtube.com/watch?v=ej7q0hhFo-c
Sen. Collins said justices wouldn't overturn Roe. See her reaction now,2022-05-04T13:04:29Z,840405,9302,0,7740,8.47,https://www.youtube.com/watch?v=C9Y09TQcmV0
Rick Scott invoked Jake Tapper 8 times in a 10-minute interview. Hear Tapper's response,2023-02-10T14:27:27Z,433983,7335,0,2275,8.23,https://www.youtube.com/watch?v=ANXO0mP88yw
Video shows helicopters attacking fuel depot inside Russia,2022-04-01T11:55:44Z,2167784,24508,0,13749,5.35,https://www.youtube.com/watch?v=8F45FHLpKtI
'The closet is bare': Aid to Ukraine depletes US weapons supply,2022-05-04T12:31:35Z,786005,6997,0,4520,3.6,https://www.youtube.com/watch?v=LI93nkqZ1_w
Ukrainian soldier uses Russian tank against Russian forces,2022-05-11T14:05:40Z,5128949,55920,0,6308,3.92,https://www.youtube.com/watch?v=jexFvTZW2-A
Ex-Trump official describes conversation with Hutchinson after bombshell testimony,2022-06-30T13:26:24Z,591170,9388,0,4425,10.98,https://www.youtube.com/watch?v=n28kkFfyBrg
Executive gives new details on paper mill linked to deadly fungus,2023-04-17T21:10:36Z,67885,621,0,216,5.22,https://www.youtube.com/watch?v=ENpuKmbnOD8
Russian navy evacuates flagship. Ukraine claims it was hit by a missile,2022-04-14T10:32:47Z,557364,5374,0,2577,5.4,https://www.youtube.com/watch?v=wZVzaODQRE8
Here's what's unusual about Trump's attempted call to Jan.6 witness,2022-07-14T14:54:54Z,675420,9798,0,5177,8.35,https://www.youtube.com/watch?v=eDho1jJafMM
"CNN obtains 2,319 texts that Mark Meadows gave to Jan. 6 panel",2022-04-25T17:10:14Z,518567,6661,0,2185,8.33,https://www.youtube.com/watch?v=Bs8_W1s6yA0
China’s military launches air and sea exercises near Taiwan amid Pelosi’s visit,2022-08-03T01:24:36Z,910754,7979,0,7554,10.5,https://www.youtube.com/watch?v=hI72MUgczf4
Fareed's take: The West risks failure in Ukraine,2022-07-10T17:02:28Z,481654,7318,0,5410,5.4,https://www.youtube.com/watch?v=270Ofnziipk
"These images show Russia's intentions for Kharkiv, Ukrainian commander says",2022-06-22T23:30:39Z,510614,5826,0,2259,4.13,https://www.youtube.com/watch?v=JOSQNhbVofg
Aerial video shows Trump arrive for arraignment,2023-04-04T18:41:52Z,138343,1673,0,1366,9.53,https://www.youtube.com/watch?v=y2JoQ0wWjFc
"Missile or rocket hits residential building in Kyiv, Ukraine",2022-02-26T12:15:51Z,487744,3476,0,2013,2.68,https://www.youtube.com/watch?v=YBc0aVAQ790
Reporter recounts 'heart-stopping' moment from Uvalde police,2022-05-30T05:47:12Z,245139,3425,0,1391,6.32,https://www.youtube.com/watch?v=gvJsZ-mcMgI
Uvalde teacher recounts chilling scene: 'Act like you're asleep',2022-06-07T17:19:48Z,79617,1138,0,632,4.2,https://www.youtube.com/watch?v=nLnlFhukGp4
"Jan. 6 panel asked for Alex Jones' phone records, according to attorney",2022-08-04T18:33:01Z,218529,3898,0,2576,8.68,https://www.youtube.com/watch?v=y7CM9Swrx-U
See moment woman kisses King Charles outside palace,2022-09-09T14:51:05Z,189956,867,0,493,5.55,https://www.youtube.com/watch?v=ietG0qnZUFE
Turkey faces momentous runoff election after Erdogan fails to win outright,2023-05-15T21:53:27Z,31203,240,0,175,6.87,https://www.youtube.com/watch?v=S3R80asZeBQ
Mother of fallen Capitol Police officer shares why she snubbed GOP leaders,2022-12-07T17:31:35Z,785261,16478,0,5231,8.42,https://www.youtube.com/watch?v=XYVOZtBrlMQ
Video shows firefight with Russian forces,2022-05-21T15:25:21Z,1287097,12866,0,3453,9.8,https://www.youtube.com/watch?v=0y6R8lCnzes
Ex-CIA director predicts Putin's next moves in Ukraine,2022-04-10T19:00:16Z,2400943,22327,0,6805,10.47,https://www.youtube.com/watch?v=x56SxmqIwWo
Blinken on Russia-Wagner conflict: Cracks emerged that weren't there before,2023-06-25T14:15:04Z,462813,5279,0,2115,9.52,https://www.youtube.com/watch?v=siyBKhCc4qU
Ukraine blows up Russian helicopter on Snake Island,2022-05-13T14:39:43Z,479180,5604,0,1721,4.13,https://www.youtube.com/watch?v=pgq3E0tS2NI
Video shows moment Shinzo Abe was shot,2022-07-08T11:55:19Z,615984,5568,0,3810,5.47,https://www.youtube.com/watch?v=6VIKtAdS0uQ
‘Dark moment’: Toobin identifies one Trump tweet that raises his legal liability,2022-06-17T12:28:48Z,734427,11841,0,5823,9.98,https://www.youtube.com/watch?v=FK0rMxzZEMM
Hear George Conway's prediction about possible Trump indictments,2023-03-14T01:45:11Z,666117,9530,0,2601,5.05,https://www.youtube.com/watch?v=eYUy_-Y43sg
"Trump, Jordan spoke by phone the morning of Jan. 6, records show",2022-02-04T19:46:07Z,1075847,13551,0,7649,10.77,https://www.youtube.com/watch?v=3jUOLnPAoAQ
Video shows Russian politician’s ‘daring’ act of defiance against Putin,2023-02-24T03:00:34Z,483465,6543,0,1173,10.37,https://www.youtube.com/watch?v=w5FJZSxczz8
Fleeing women reveal what Russian soldiers are saying,2022-04-29T11:44:17Z,2241123,19391,0,4694,10.9,https://www.youtube.com/watch?v=sr10t6aH5qc
How does the collapsed Ukrainian dam impact their counteroffensive? Ret. Col. Leighton answers,2023-06-06T14:01:14Z,446393,4883,0,1976,8.53,https://www.youtube.com/watch?v=PQI4JBGgi2g
'I love you!': Ukrainian man cries out goodbye to his wife,2022-03-08T15:08:29Z,342833,4308,0,1123,6.7,https://www.youtube.com/watch?v=Ms-YKix06zU
Ketanji Brown Jackson’s reaction to attacks inspired these law students,2022-04-07T20:25:53Z,98834,2320,0,720,4.97,https://www.youtube.com/watch?v=XGvnI4U2YLk
Putin ally says he should use low-yield nuclear weapons after loss of city,2022-10-02T12:03:46Z,709969,6915,0,5601,6.72,https://www.youtube.com/watch?v=57oPXre5Fp0
Watch CNN's exclusive report on Russian general who oversaw atrocities,2022-05-13T13:16:26Z,1392053,15083,0,3076,9.5,https://www.youtube.com/watch?v=aGdRYGETTnk
‘It’s a really bad army’: Ret. General reacts to Wagner chief's announcement,2023-05-05T14:47:27Z,940321,6746,0,2131,10.58,https://www.youtube.com/watch?v=uDWeKKB0c3o
'They're afraid of us': Ukrainian soldier describes taking down Russian helicopter,2022-05-25T14:24:17Z,1604884,17403,0,4843,9.43,https://www.youtube.com/watch?v=P7d3gaNxoCs
CNN anchors discuss Gaetz mocking Trump's plea to vote for McCarthy,2023-01-04T18:50:00Z,532033,5596,0,2675,3.7,https://www.youtube.com/watch?v=J5MXtAS7O0o
Wagner chief openly blasts Russia’s official military leadership,2023-02-18T17:43:33Z,912057,9546,0,2749,9.6,https://www.youtube.com/watch?v=XwdJ1xeSRjM
George Conway reacts to Liz Cheney's message to the GOP,2022-06-10T14:40:02Z,847380,16533,0,5021,10.22,https://www.youtube.com/watch?v=DtIBe8u_phY
Video shows 'kamikaze' drone's POV moments before striking Russian tank,2022-05-24T18:28:32Z,992795,9174,0,1960,3.12,https://www.youtube.com/watch?v=y98U86nY9D8
Steve Bannon's 'War Room' footage shows spread of conspiracy theories ahead of Jan. 6th,2022-07-15T18:06:50Z,231188,3584,0,2401,4.53,https://www.youtube.com/watch?v=isHl0qX6mNM
Swimmer who fainted underwater saved by coach,2022-06-24T11:26:23Z,110838,834,0,319,1.18,https://www.youtube.com/watch?v=Q06LJ4rrzAM
