Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
"""Dynamite"" performance from Tom Ellis 🙌😂 #ThatsMyJam #iPlayer",2023-01-25T15:00:09Z,216462,11550,0,101,0.6,https://www.youtube.com/watch?v=7e2KsZKCyuQ
"Philomena Cunk, the art critic 🎨",2022-10-07T16:00:17Z,32418373,1162650,0,15122,0.72,https://www.youtube.com/watch?v=OXxJm3Y_mTM
Cunk on Earth 🤣 Trailer - BBC,2022-10-05T14:12:35Z,1370702,28777,0,711,0.5,https://www.youtube.com/watch?v=Hm6AOHq9OL4
HM King Charles III formally crowned 👑 #CoronationOnTheBBC #Coronation #KingCharlesIII #RoyalFamily,2023-05-06T12:07:55Z,7898750,204201,0,8311,0.68,https://www.youtube.com/watch?v=7MnhFnSdbr8
There She Goes | Trailer  - BBC,2023-06-08T17:30:02Z,244444,2192,0,92,0.52,https://www.youtube.com/watch?v=E-r6Z2n4k5k
Jason Sudeikis’ co-star Hannah Waddingham is co-hosting Eurovision and he’s going to be watching 🎉,2023-04-27T09:45:01Z,56250,1157,0,8,0.52,https://www.youtube.com/watch?v=Y57lH5mR-Bc
optimists vs pessimists #SASRogueHeroes #iPlayer,2022-11-16T17:00:29Z,710263,22568,0,210,0.77,https://www.youtube.com/watch?v=O0kysvdQDxE
Not your average vicar... #InsideMan #iPlayer,2022-10-07T20:00:24Z,3241543,175331,0,1213,0.53,https://www.youtube.com/watch?v=jr4vJwIN8cY
David Attenborough encounters the most DANGEROUS plant in the desert! 😲🌵 The Green Planet 🌱BBC,2022-01-31T13:00:33Z,10757028,163218,0,8544,1.6,https://www.youtube.com/watch?v=qK4G2KpmqFU
Hugh Laurie on the difficulty of the American accent | The Graham Norton Show - BBC,2022-12-29T16:30:00Z,2679644,34883,0,2001,1.55,https://www.youtube.com/watch?v=1Q9F2-Se0Ss
How many oceans are on Earth? 🌍  #QI #iPlayer,2023-05-26T11:00:17Z,169794,5668,0,78,0.93,https://www.youtube.com/watch?v=EmjjvgTX18s
Donte and Chlo are OG couple goals 😍 #WaterlooRoad #iPlayer,2023-01-06T10:00:37Z,53738,2292,0,17,0.92,https://www.youtube.com/watch?v=yhXLeHz5lcI
SAS Rogue Heroes | Brand new trailer - BBC,2022-09-30T11:00:33Z,756968,6119,0,552,1.03,https://www.youtube.com/watch?v=gTWqFccBsgg
Lee Mack and Chris McCausland make the funniest presenting duo 😂 | The BAFTAS 2022 - BBC,2022-05-08T17:49:18Z,1908868,21268,0,539,2.05,https://www.youtube.com/watch?v=CLhy0Zq95HU
Is water wet? 💧 #QI #iPlayer,2022-12-05T12:00:15Z,9293077,527146,0,7282,0.98,https://www.youtube.com/watch?v=QCh-RaxlaZQ
Here for Tom Felton and Emma Watson's friendship 😍 #TheOneShow #iPlayer,2022-10-21T10:30:02Z,1062478,48314,0,263,0.92,https://www.youtube.com/watch?v=DdoiQCGHRz0
Blue Lights | Trailer - BBC,2023-03-15T17:00:07Z,315527,1008,0,146,0.58,https://www.youtube.com/watch?v=C2fifCku6IU
Why isn't 99p rounded up to £1?! #QI #iPlayer,2022-12-16T14:00:20Z,5665307,225147,0,1544,0.93,https://www.youtube.com/watch?v=j-q366U2Kjs
"Seriously, who takes their phone into the toilet with them? 👀🤫 #Staged #iPlayer",2023-06-22T15:30:13Z,615619,54788,0,226,0.92,https://www.youtube.com/watch?v=uE2mrHOv2fs
Could you cut it in the SAS? #SASRogueHeroes #iPlayer,2022-11-18T15:00:18Z,672003,25599,0,399,0.97,https://www.youtube.com/watch?v=U0-I21xkizo
Anyone else got goosebumps? @samsmith's beautiful rendition of Lay Me Down 😢 #SamSmith #iPlayer,2023-02-15T15:00:19Z,294309,10799,0,385,0.5,https://www.youtube.com/watch?v=Zmi1gLO_SNs
the greatest joke that actually happened #Motherland #iPlayer,2023-01-01T15:00:24Z,172098,2108,0,34,0.25,https://www.youtube.com/watch?v=q06zez-P9RM
The world needed the 'jiggle jiggle' rap #TheOneShow #iPlayer #LouisTheroux,2022-10-31T15:00:32Z,664545,23352,0,101,0.65,https://www.youtube.com/watch?v=S5gZPAkficw
"“Paddy, play the madman” | SAS Rogue Heroes",2022-11-14T15:00:23Z,229001,1874,0,147,2.17,https://www.youtube.com/watch?v=ei2h5xpz9Pw
"""Uptown Funk"" got a Donny Osmond makeover 🤩 #ThatsMyJam #iPlayer",2023-01-03T20:30:05Z,141289,5657,0,237,0.95,https://www.youtube.com/watch?v=XlPSnVScaJs
Best Interests - Trailer | BBC,2023-06-01T12:00:01Z,71367,390,0,101,0.68,https://www.youtube.com/watch?v=1WLEPGK2hYg
No wonder they're hangry! 😹 #FrozenPlanet2 #iPlayer,2022-10-06T12:00:16Z,1670195,121066,0,1563,0.92,https://www.youtube.com/watch?v=Nu9Bz_ixeuA
The HILARIOUS Lenny Rush wins Best Male Performance in a Comedy Programme 🎉 | BAFTA TV Awards 2023,2023-05-14T18:31:20Z,238293,2214,0,114,1.97,https://www.youtube.com/watch?v=fNUApfTF5gY
The Apprentice: Series 17 🔥 | Trailer – BBC,2022-12-16T15:00:14Z,78663,687,0,108,0.5,https://www.youtube.com/watch?v=F6Bb48zkZ_E
Marie Antoinette | Brand New Trailer 🔥 - BBC,2022-12-12T14:00:16Z,451590,3335,0,383,0.58,https://www.youtube.com/watch?v=bK4D5qC_EW8
LOVE Rylan's mum! 😂 #MichaelMcIntyre #BigShow #iPlayer,2023-01-19T18:00:17Z,179816,4367,0,58,0.72,https://www.youtube.com/watch?v=e2EiMOXGrcs
Rain Dogs | NEW trailer - BBC,2023-03-30T12:00:23Z,109784,462,0,35,0.73,https://www.youtube.com/watch?v=bemwEA9lnSI
Colin from Accounts | Trailer - BBC,2023-03-29T15:00:49Z,183907,627,0,57,0.53,https://www.youtube.com/watch?v=tOYkr1DTaLQ
How do crabs swap shells? | Spy in the Ocean - BBC,2023-07-03T07:00:31Z,74364,1268,0,84,2.45,https://www.youtube.com/watch?v=qUisYE5kOZI
Catherine and Tommy's explosive last words | Happy Valley - BBC,2023-02-12T09:00:25Z,314233,2168,0,212,2.93,https://www.youtube.com/watch?v=jTy4pDr7dpU
Our Flag Means Death | Trailer,2023-01-04T15:00:03Z,61321,708,0,47,0.58,https://www.youtube.com/watch?v=2e7r_e_bitc
Paddy Mayne trains the Free French 😲  SAS Rogue Heroes - BBC,2022-11-28T15:00:08Z,723372,5569,0,646,2.82,https://www.youtube.com/watch?v=HLXrAdK1iZ4
Tommy Lee Royce's nail-biting escape from prison | Happy Valley - BBC,2023-01-27T19:00:05Z,85406,638,0,92,2.82,https://www.youtube.com/watch?v=AzZ7tj4xcTk
An AWKWARD Christmas Day with your ex's new wife 😬🎄 Motherland: Last Christmas,2022-12-28T20:00:06Z,66377,463,0,36,2.22,https://www.youtube.com/watch?v=LZ0YQgJeqWw
The Coronation Choir's STUNNING performance 🤩 | Coronation Concert at Windsor Castle - BBC,2023-05-07T20:43:28Z,951555,7105,0,569,3.28,https://www.youtube.com/watch?v=ncx_St_w4JM
Taylor Swift on re-recording her first 6 albums and the AMAZING response! 💕 @OfficialGrahamNorton,2022-10-29T16:24:28Z,475732,11871,0,309,2.27,https://www.youtube.com/watch?v=QuOogOB7hL0
World’s Grumpiest Cat I Frozen Planet II I BBC,2022-09-23T17:03:30Z,5215724,106004,0,3121,2.98,https://www.youtube.com/watch?v=kgrV3_g9rYY
The giant water lily is VICIOUS! 😱 The Green Planet  🌱BBC,2022-01-28T12:00:13Z,3519653,47846,0,2977,3.53,https://www.youtube.com/watch?v=TWSF3df6jUs
Barack Obama’s fond memories of HM Queen Elizabeth II | BBC,2022-09-17T14:14:30Z,1666424,33017,0,2655,3.45,https://www.youtube.com/watch?v=JFj1tk1vMN4
The SAS Rogue Heroes prepare to carry out more airstrip raids 😲✈️ BBC,2022-11-21T15:00:14Z,383579,2936,0,211,2.9,https://www.youtube.com/watch?v=PU0FWbWDIaM
Hippos take on crocodiles for best sunbathing spot | Serengeti - BBC,2023-02-23T17:30:04Z,2782194,10677,0,684,2.28,https://www.youtube.com/watch?v=Jftq8uJ5lQ8
"""Autistic people need to be heard in this world"" | Inside Our Autistic Minds - BBC",2023-02-17T09:00:21Z,66831,1114,0,153,3.52,https://www.youtube.com/watch?v=WRvLluBcg0U
Take That - Greatest Day | Coronation Concert at Windsor Castle - BBC,2023-05-12T11:00:31Z,238670,1598,0,82,3.07,https://www.youtube.com/watch?v=Ut6gT_5R_1I
The incredible unity of the spider crab | Spy in the Ocean - BBC,2023-06-18T19:00:05Z,1984720,6277,0,241,3.88,https://www.youtube.com/watch?v=CpI3LCSh7zw
Student surprises judges with amazing performance 🤩  I Can See Your Voice,2022-12-24T22:00:18Z,60017,776,0,64,3.5,https://www.youtube.com/watch?v=kHjfLeXFchQ
Lou Sanders gags at a shocking dog story | The Chris and Rosie Ramsey Show - BBC,2022-05-24T13:00:03Z,181350,1571,0,68,2.43,https://www.youtube.com/watch?v=4LW-gWHSkTA
