Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Epic brought it BACK...,2022-09-23 19:28:45,407038,17948,0,662,10.22,https://www.youtube.com/watch?v=XO3exKLY9M4
Fortnite is Changed Forever!,2023-01-22 18:31:05,317798,10946,0,481,10.43,https://www.youtube.com/watch?v=y7rIkxA6zMI
I Found The BEST SHOTGUN In Fortnite Battle Royale?!,2022-04-21 20:29:51,362521,17469,0,550,11.22,https://www.youtube.com/watch?v=xDHqbM91Kqg
Will Epic Listen?,2024-01-07 20:00:09,224226,10581,0,512,10.27,https://www.youtube.com/watch?v=WAO5ehKL63Y
CHAPTER 3 SEASON 3 is the SWEATIEST,2022-06-10 18:30:00,231220,11915,0,587,9.4,https://www.youtube.com/watch?v=-pWtth0vfT8
Don't Land Here...,2022-10-22 17:00:12,285847,12972,0,311,11.8,https://www.youtube.com/watch?v=Ta231rq3aKQ
Chapter 4 is Falling Apart...,2022-12-18 18:00:10,310805,12243,0,681,12.15,https://www.youtube.com/watch?v=UWpWjH9pxLo
Ninja Reacts to the *FINAL* fortnite update,2022-05-25 06:00:11,213506,11966,0,417,8.02,https://www.youtube.com/watch?v=msA8gabQdMo
Everything NEW in Chapter 4  *Live Reaction*,2022-12-04 18:30:04,423104,16948,0,505,11.22,https://www.youtube.com/watch?v=NR_jnn-Tr_A
NO ONE CAN CHALLENGE NINJA IN FORTNITE,2022-05-01 18:38:20,329291,12911,0,533,10.37,https://www.youtube.com/watch?v=j-wuWsxcT10
WORST item in Fortnite SEASON 3,2022-06-25 17:30:03,257796,12783,0,664,11.3,https://www.youtube.com/watch?v=K52aI4fLwOM
EPIC Secretly Buffed This Weapon.,2023-02-25 19:00:05,231846,9490,0,453,10.4,https://www.youtube.com/watch?v=D2rgKFdQysA
You HAVE to check out EP 2 of StateFarm #Gamerhood Challenge! Every Thursday at 7PM ET #ad,2023-06-06 18:03:07,79473,4611,0,30,0.63,https://www.youtube.com/watch?v=LcEGcdmODSI
Epic needs to fix this...,2022-07-05 18:00:24,228472,10695,0,519,10.67,https://www.youtube.com/watch?v=h4RgH9bPcAI
This New Item is the Best in Chapter 4,2023-01-25 18:00:08,145290,8488,0,73,0.4,https://www.youtube.com/watch?v=PxGx1DfLvMw
Fortnitemares Halloween Update is EPIC,2022-10-18 16:30:04,302738,14180,0,385,10.45,https://www.youtube.com/watch?v=9VDwbBbhCMo
Best Movement in Season 3,2023-06-12 16:30:01,341915,16812,0,196,0.45,https://www.youtube.com/watch?v=7f0-UydHZog
Something is Wrong...,2022-09-01 17:00:16,583731,25429,0,1335,10.37,https://www.youtube.com/watch?v=Zcsxrg_V_ZA
The *NEW* Machine Pistol is HERE!,2022-02-08 20:19:15,623030,24202,0,679,10.28,https://www.youtube.com/watch?v=xDLSefr61VA
Everything NEW in Fortnite Season 3,2023-06-09 19:00:12,416457,11991,0,367,10.32,https://www.youtube.com/watch?v=TYrkWYtEWMs
Sypher Couldn't Do THIS in Chapter 4...,2022-12-20 18:00:24,252212,10199,0,500,10.63,https://www.youtube.com/watch?v=oDRiJhL3zkU
Chapter 4 Is In Serious Trouble...,2022-12-24 17:00:11,441106,16957,0,1047,12.35,https://www.youtube.com/watch?v=P_1PLJI5UfY
Fortnite NEW Update  Live,2022-11-15 21:17:59,226374,7492,0,108,302.6,https://www.youtube.com/watch?v=vI5GBF1BYFk
How Is EVERYONE Sleeping On This?!,2022-07-24 17:00:30,496160,20451,0,946,10.28,https://www.youtube.com/watch?v=xJiiQnjZfto
When Dragon Ball & My Hero Academia Join Forces 💪,2023-02-01 19:00:28,134311,8092,0,42,0.25,https://www.youtube.com/watch?v=lGs4owabi6Q
Who Knew This Fortnite Weapon Was So OP!?,2023-01-29 18:47:49,224015,8708,0,304,10.63,https://www.youtube.com/watch?v=pJ4ounai1ek
The *NEW* Updated HEAVY SNIPER | INSANE 18KILL GAME,2022-04-05 19:55:05,504306,21916,0,562,10.3,https://www.youtube.com/watch?v=WpPTWzqZJeU
Avoid this in Fortnite !,2023-06-02 18:30:43,188842,8797,0,423,10.02,https://www.youtube.com/watch?v=tGJt7bKk_L0
I Broke THIS Record...,2022-08-02 16:30:04,302091,14362,0,650,10.03,https://www.youtube.com/watch?v=X-nWrg9i6es
NINJAS HYPER INSANE HIGH DAMAGE GAMEPLAY,2022-06-07 18:00:01,210595,9348,0,333,9.65,https://www.youtube.com/watch?v=4EITNiPTTjs
Bugs Free Fortnite  Live,2023-01-10 19:17:18,174717,5691,0,54,211.27,https://www.youtube.com/watch?v=UV-Sdl7bTHA
Chapter 4 Is Breaking Fortnite!,2022-12-07 20:30:02,387457,13839,0,453,10.42,https://www.youtube.com/watch?v=UKLY_vuilCI
This Mythic is Broken..,2023-08-16 18:00:22,214450,8629,0,326,10.37,https://www.youtube.com/watch?v=yJoD-6lfG5w
Epic needs to change this...,2022-07-27 17:00:42,229461,10781,0,371,10.52,https://www.youtube.com/watch?v=w7efOpJDg3A
Fixing Fortnite Chapter 5..,2023-12-26 18:00:14,298929,11107,0,293,11.02,https://www.youtube.com/watch?v=bo6DUv8q28U
Can Fortnite Chapter 5 Get Better?,2024-02-20 19:00:27,198138,9005,0,322,10.35,https://www.youtube.com/watch?v=ypsltJV5768
Fortnite Family Friday with my Brother  - LIVE,2023-02-17 18:29:34,693047,7084,0,141,237.77,https://www.youtube.com/watch?v=JSqEovbuT2c
We Have A Shotgun Problem in Season 4,2023-09-05 20:00:19,255478,9865,0,214,12.42,https://www.youtube.com/watch?v=ipe-Yvk44yM
My Experience In The State Farm Gamerhood,2023-06-22 18:03:23,535414,2209,0,144,10.1,https://www.youtube.com/watch?v=dB5-v5Reo80
This Weapon is AMAZING.. -  Season 4 NEW Update,2022-10-11 19:06:58,387488,18983,0,811,10.03,https://www.youtube.com/watch?v=-AXhDytY7Hw
How I Got Fortnite to Nerf This,2024-03-30 19:00:02,227701,10616,0,907,10.13,https://www.youtube.com/watch?v=1jlov3h5Mns
I Waited 1826 Days For This To Be Back..,2023-11-15 19:00:10,363979,14757,0,327,10.68,https://www.youtube.com/watch?v=Rm4fxWUf2qI
You Can Do THIS Again in Fortnite!,2022-10-27 18:00:24,214318,10199,0,213,10.28,https://www.youtube.com/watch?v=UiABNSJxSMg
Zero Deaths in Chapter 4  Live,2022-12-08 19:40:18,208580,7577,0,37,246.85,https://www.youtube.com/watch?v=m_KwO003aKY
My Honest Opinion On Season 3...,2023-06-14 17:30:00,234829,9576,0,770,10.18,https://www.youtube.com/watch?v=6SGIWD9hjxA
It's Over...,2022-11-06 18:00:06,619410,23968,0,912,10.58,https://www.youtube.com/watch?v=7PJt9ynm9qU
*INSANE* High Damage Fortnite Game,2022-05-05 18:29:05,244483,10867,0,382,9.95,https://www.youtube.com/watch?v=G-QT3mGe0Yk
